station_id,station_name,state_id,lat,lon,elevation_m
A4875,Soap Lake,WA,47.38556,-119.48985,341.37600000000003
A4880,Clairton,PA,40.29438,-79.8853,287.1216
A4884,Ashland,AL,33.2811,-85.8022,320.9544
A4885,Northern VA Near Road,VA,38.7684,-77.18347,75.8952
A4886,Tidewater Regional Office,VA,36.84188,-76.18123,7.010400000000001
A4894,South Carolina DHEC,SC,34.07569,-81.12499,85.95360000000001
A4895,Antelope Valley AQMD,CA,34.7254,-118.1786,708.0504000000001
A4897,River Road Park - Bellefonte,DE,39.7611,-75.4919,61.8744
A4901,Nampa Ridgecrest,ID,43.59934,-116.52887,783.9456
A4904,FWB Stillwell Park,FL,30.44437,-86.60957,9.144
A4905,Sandpoint,ID,48.272,-116.569,638.8608
A4906,BPG,OH,39.47869,-84.39711,199.9488
A4910,East Haverhill,OH,38.59246,-82.80677,166.116
A4911,Canton Fire St8,OH,40.7868,-81.39415,316.0776
A4912,Crossville,AL,34.28857,-85.96986,344.11920000000003
A4914,Morongo School,CA,33.9446,-116.8303,695.8584000000001
A4915,Morro Bay,CA,35.36159,-120.83682,88.08720000000001
A4918,Jasper - Post Office,IN,38.3918,-86.92967,145.0848
A4920,CAPCOG Lake Kyle Park,TX,29.98685,-97.86265,203.9112
A4923,Atlantic City PM,NJ,39.36326,-74.431,6.096
A4926,Portsmouth Water Treatment Plant,OH,38.7546,-82.917,167.03040000000001
A4933,Choteau,MT,47.82031,-112.19363,1168.9080000000001
A4938,I-610 New Orleans Near Road,LA,29.99601,-90.11819,
A4943,Ft Wayne - Coliseum,IN,41.08184,-85.08834,228.90480000000002
A4945,Gifford,OH,39.44217,-81.90883,274.32
A4951,Minneapolis - Greenway,MN,44.95208,-93.24428,256.94640000000004
A4952,Muncie Central HS,IN,40.1995,-85.38791,298.704
A4953,Adams State College,CO,37.46943,-105.87896,2303.0688
A4955,Canon City,CO,38.43824,-105.24507,1631.8992
A4961,Stone State Park,IA,42.555,-96.463,409.956
A4963,Brownsville East 6th St C1098,TX,25.90091,-97.50778,11.8872
A4968,Red Lake Nation DNR,MN,47.87965,-95.01662,366.0648
A4969,RAPS,OH,41.62057,-83.64226,189.8904
A4970,Laconia Robbie Mills Field,NH,43.56799,-71.49833,213.0552
A4981,Michigan City - Marsh Elementary,IN,41.70694,-86.89111,192.024
A4982,Arapahoe Community College,CO,39.60439,-105.01952,1637.0808000000002
A4988,NEGAUNEE TWP,MI,46.51793,-87.52125,391.0584
A4999,Flagstaff High School,AZ,35.20445,-111.65109,2117.1408
A5001,HaverhillHS,MA,42.78479,-71.10702,43.891200000000005
A5003,EBAM-6,CA,33.94853,-116.52278,309.0672
A5006,701 Florence Bld,NE,41.26605,-95.94059,310.896
A5007,Elgin_DMV,IL,42.02131,-88.28298,228.90480000000002
A5008,Everett-Beverly Park Rd,WA,47.89371,-122.26982,175.26000000000002
A5010,Springfield Youth Farm,OR,44.07636,-123.0369,134.112
A5013,St. Pete Midtown,FL,27.75704,-82.6618,18.8976
A5015,Freeman Lake,KY,37.71451,-85.87082,221.89440000000002
A5019,Evansville-Oak Hill,IN,37.98852,-87.53141,115.82400000000001
A5020,Ho Chunk Nation - Black River Falls,WI,44.3466,-90.7868,259.99440000000004
AMB10,AIRQ_10014,CA,33.74728,-116.95075,
AMB101,AIRQ_10458,OR,45.44875,-122.62391,
AMB1089,AIRQ_1856,FL,28.10515,-82.48951,
AMB1133,AIRQ_1896,MI,42.2738,-83.78721,
AMB12,AIRQ_10019,CA,34.12865,-118.1468,
AMB137,AIRQ_10696,PA,39.98384,-75.81755,
AMB157,AIRQ_10807,VA,38.87766,-77.11227,
AMB1683,AIRQ_2423,FL,25.84908,-80.27014,
AMB1706,AIRQ_2445,OR,45.51243,-122.61009,
AMB1713,AIRQ_2451,CA,34.04997,-117.18503,
AMB1721,AIRQ_2459,MD,39.01855,-77.12023,
AMB1797,AIRQ_2527,NJ,39.85855,-75.03262,
AMB1803,AIRQ_2532,NJ,40.95681,-74.15778,
AMB1807,AIRQ_2536,NY,40.73452,-73.89224,
AMB183,AIRQ_10958,IN,39.9199,-85.37297,
AMB1912,AIRQ_2632,NV,36.12888,-115.24454,
AMB1944,AIRQ_2663,NC,35.89667,-78.5907,
AMB1948,AIRQ_2668,NM,35.156,-106.51124,
AMB1951,AIRQ_2670,CO,39.57755,-104.95361,
AMB1968,AIRQ_2686,NM,35.1442,-106.52041,
AMB1974,AIRQ_2691,IL,41.75769,-88.18557,
AMB2058,AIRQ_2777,IL,41.875,-87.76318,
AMB2063,AIRQ_2781,CT,41.59799,-73.08855,
AMB2066,AIRQ_2784,DC,38.83685,-76.98808,
AMB21,AIRQ_10041,NV,36.0722,-115.18922,
AMB2105,AIRQ_2819,CA,33.98945,-118.08033,
AMB2113,AIRQ_2826,VA,38.78731,-77.59917,
AMB2165,AIRQ_2873,CA,32.59531,-117.03773,
AMB2184,AIRQ_2890,TX,30.5151,-97.72382,
AMB22,AIRQ_10043,VA,38.89698,-77.2536,
AMB2207,AIRQ_2912,FL,27.76937,-80.48483,
AMB2239,AIRQ_2943,KS,39.01632,-95.76012,
AMB2260,AIRQ_2965,CA,37.36809,-121.91516,
AMB2407,AIRQ_3103,IL,41.68854,-87.78813,
AMB249,AIRQ_1140,CO,40.58165,-105.1172,
AMB2567,AIRQ_3248,CA,33.83669,-118.29191,
AMB2569,AIRQ_3250,CA,34.18063,-118.29975,
AMB28,AIRQ_10056,CA,34.06299,-117.70738,
AMB2885,AIRQ_3545,OR,45.56247,-122.67465,
AMB2971,AIRQ_3624,CA,33.87191,-117.76404,
AMB298,AIRQ_11710,CA,34.14095,-118.13618,
AMB3011,AIRQ_3665,FL,26.15616,-80.27066,
AMB3017,AIRQ_3670,TX,29.63639,-95.44438,
AMB31,AIRQ_10064,MD,39.22066,-76.89108,
AMB3104,AIRQ_3756,WI,44.51125,-88.04049,
AMB3211,AIRQ_3854,CA,33.83034,-118.22042,
AMB33,AIRQ_10071,MI,42.6257,-83.15951,
AMB3384,AIRQ_4022,CA,37.69256,-122.14415,
AMB3436,AIRQ_4073,CA,37.78388,-122.43035,
AMB353,AIRQ_11998,VA,38.2938,-77.4632,
AMB4101,AIRQ_4777,MO,39.04797,-94.25865,
AMB4667,AIRQ_5579,CA,33.79959,-116.47567,
AMB4669,AIRQ_5580,MA,42.27384,-72.67164,
AMB4682,AIRQ_5594,VA,37.09045,-76.54069,
AMB47,AIRQ_10133,CA,37.98558,-121.33736,
AMB4783,AIRQ_5738,CA,34.11378,-118.25348,
AMB4786,AIRQ_5743,IA,41.97099,-91.77148,
AMB4788,AIRQ_5746,TX,31.79976,-106.22379,
AMB4798,AIRQ_5759,CA,33.84885,-117.73611,
AMB4800,AIRQ_5761,WA,45.60927,-122.56874,
AMB4817,AIRQ_5784,MD,38.89521,-76.81753,
AMB4842,AIRQ_5809,CA,33.91811,-118.00373,
AMB4851,AIRQ_5817,GA,33.41931,-82.1239,
AMB4852,AIRQ_5818,CA,38.47896,-122.75859,
AMB4861,AIRQ_5829,FL,30.49036,-86.48551,
AMB4877,AIRQ_5843,NJ,39.74081,-75.35516,
AMB4887,AIRQ_5852,CA,34.2281,-118.66687,
AMB49,AIRQ_10142,CA,38.68955,-121.38328,
AMB4939,AIRQ_5973,AZ,33.35974,-111.852,
AMB4957,AIRQ_6005,NV,36.25252,-116.06701,
AMB4961,AIRQ_6009,WI,43.0685,-87.88827,
AMB4963,AIRQ_6010,IL,42.05174,-87.85284,
AMB4967,AIRQ_6016,PA,40.32345,-75.62624,
AMB4973,AIRQ_6023,IL,41.92788,-88.74653,
AMB4985,AIRQ_6036,IL,38.60939,-89.95778,
AMB4988,AIRQ_6039,FL,27.87119,-82.26179,
AMB4996,AIRQ_6049,IL,41.75007,-88.25238,
AMB5,AIRQ_10009,CA,39.14054,-121.58874,
AMB5027,AIRQ_6079,NJ,39.71682,-75.4707,
AMB5037,AIRQ_6090,CA,38.35989,-121.99836,
AMB5055,AIRQ_6108,GA,34.08348,-84.21533,
AMB5072,AIRQ_6123,PA,40.0695,-75.01038,
AMB5076,AIRQ_6128,NV,36.00539,-115.28592,
AMB5079,AIRQ_6130,IL,41.51497,-90.44529,
AMB5094,AIRQ_6145,AL,30.51959,-87.88376,
AMB5095,AIRQ_6146,CA,37.59553,-122.40032,
AMB5106,AIRQ_6156,CA,34.12708,-117.89433,
AMB5108,AIRQ_6158,CO,38.90097,-104.69231,
AMB5120,AIRQ_6170,FL,28.25912,-81.31566,
AMB5123,AIRQ_6174,CA,38.46577,-121.35863,
AMB5145,AIRQ_6194,CA,33.70947,-117.14908,
AMB5157,AIRQ_6205,NY,40.75533,-73.83367,
AMB5160,AIRQ_6208,CA,34.25376,-118.76849,
AMB5163,AIRQ_6210,CA,34.11591,-118.21851,
AMB5195,AIRQ_6241,VA,37.06257,-76.51875,
AMB5198,AIRQ_6244,VA,37.12293,-76.49241,
AMB5203,AIRQ_6249,CA,34.15819,-119.16539,
AMB5215,AIRQ_6260,CA,37.68429,-120.95473,
AMB5265,AIRQ_6308,LA,30.44042,-91.14766,
AMB5306,AIRQ_6346,HI,19.94754,-155.7918,
AMB5334,AIRQ_6375,FL,28.09501,-82.51829,
AMB5505,AIRQ_6536,TX,32.83086,-96.78562,
AMB5688,AIRQ_6759,NC,35.76414,-78.82362,
AMB5698,AIRQ_6769,CA,37.40976,-121.85162,
AMB5793,AIRQ_6928,NY,40.60615,-73.98132,
AMB5803,AIRQ_6944,IL,42.11644,-88.06576,
AMB5813,AIRQ_6967,GA,33.70575,-84.42102,
AMB5857,AIRQ_7033,TX,32.49302,-94.36075,
AMB5871,AIRQ_7049,NV,36.10147,-115.13388,
AMB5922,AIRQ_7133,FL,25.755,-80.32342,
AMB5924,AIRQ_7136,FL,25.75826,-80.19907,
AMB5943,AIRQ_7155,TX,31.60164,-97.10943,
AMB5958,AIRQ_7177,PA,40.51747,-80.0327,
AMB5959,AIRQ_7178,NY,42.80346,-78.75099,
AMB5972,AIRQ_7190,NV,36.15935,-115.06263,
AMB5976,AIRQ_7194,NY,42.94808,-78.78459,
AMB5995,AIRQ_7213,NV,36.03941,-115.18941,
AMB6002,AIRQ_7222,OH,40.85927,-81.48465,
AMB6005,AIRQ_7226,NV,36.13121,-115.11136,
AMB6031,AIRQ_7254,NY,43.09201,-75.2221,
AMB6061,AIRQ_7286,CA,37.93821,-122.34719,
AMB6066,AIRQ_7290,CA,38.55093,-121.69396,
AMB6067,AIRQ_7291,NV,36.18868,-115.31473,
AMB6071,AIRQ_7295,CA,37.97578,-120.36503,
AMB6098,AIRQ_7320,NV,36.24007,-115.19201,
AMB61,AIRQ_10213,PA,39.95373,-75.26717,
AMB6104,AIRQ_7326,NV,36.08578,-115.18594,
AMB63,AIRQ_10217,OK,34.61888,-98.48164,
AMB6330,AIRQ_7914,FL,27.84827,-82.7305,
AMB6390,AIRQ_8172,AZ,33.61401,-112.36809,
AMB6462,AIRQ_8659,NV,36.07101,-115.24207,
AMB6465,AIRQ_8661,CT,41.79926,-72.55148,
AMB6469,AIRQ_8668,KY,37.07452,-84.61867,
AMB6476,AIRQ_8676,KY,37.28638,-85.90138,
AMB6483,AIRQ_8686,WI,43.08425,-89.31577,
AMB6499,AIRQ_8703,PA,40.03198,-75.10674,
AMB6501,AIRQ_8705,MI,42.62623,-82.99711,
AMB6506,AIRQ_8711,TX,33.3452,-96.58234,
AMB6519,AIRQ_8736,CA,37.77189,-122.39417,
AMB6522,AIRQ_8740,CA,33.83411,-117.93425,
AMB6523,AIRQ_8741,CA,32.85382,-116.96864,
AMB6532,AIRQ_8758,PA,39.97958,-76.75255,
AMB6535,AIRQ_8763,CA,38.16191,-121.69902,
AMB6540,AIRQ_8772,CT,41.49352,-72.81014,
AMB6554,AIRQ_8797,NY,43.10442,-75.2971,
AMB6559,AIRQ_8802,CA,37.40826,-122.07759,
AMB6564,AIRQ_8807,MO,39.01836,-94.19876,
AMB6571,AIRQ_8814,NV,36.1953,-115.2051,
AMB6574,AIRQ_8820,CA,38.56151,-121.33561,
AMB6584,AIRQ_8832,MD,38.8043,-76.9776,
AMB6591,AIRQ_8844,KY,37.99027,-85.71045,
AMB6595,AIRQ_8859,NV,36.1299,-115.24382,
AMB6597,AIRQ_8861,OK,35.85064,-97.93226,
AMB6599,AIRQ_8866,CA,37.70599,-121.88446,
AMB6601,AIRQ_8868,PA,39.99976,-75.15373,
AMB6604,AIRQ_8874,MD,38.28603,-76.47776,
AMB6611,AIRQ_8891,MI,43.0351,-85.68984,
AMB6616,AIRQ_8896,TN,35.89609,-84.61083,
AMB6617,AIRQ_8897,TN,36.00544,-84.91284,
AMB6623,AIRQ_8907,CA,34.0794,-118.36161,
AMB6631,AIRQ_8917,TN,36.22228,-84.15729,
AMB6637,AIRQ_8925,CA,34.20942,-119.19452,
AMB6638,AIRQ_8927,NV,36.12924,-115.2794,
AMB6642,AIRQ_8931,NY,43.21049,-75.45334,
AMB6644,AIRQ_8937,CA,34.89241,-120.42585,
AMB6645,AIRQ_8938,DE,38.91779,-75.44301,
AMB6652,AIRQ_8949,NJ,39.93853,-75.02754,
AMB6654,AIRQ_8950,DE,39.33015,-75.62507,
AMB6657,AIRQ_8956,NJ,40.03879,-74.91453,
AMB6661,AIRQ_8961,NJ,39.39447,-74.53803,
AMB6663,AIRQ_8965,CA,37.51425,-120.84914,
AMB6672,AIRQ_8978,OK,34.62299,-98.44894,
AMB6674,AIRQ_8980,CA,34.58076,-118.09661,
AMB6678,AIRQ_8987,TX,33.10547,-96.80839,
AMB6680,AIRQ_8993,NJ,39.41829,-75.03998,
AMB6686,AIRQ_9004,VA,38.79463,-77.27083,
AMB6704,AIRQ_9048,TN,36.34524,-84.16145,
AMB6725,AIRQ_9094,TN,35.81336,-86.0654,
AMB6733,AIRQ_9102,TX,31.31391,-94.72758,
AMB6744,AIRQ_9124,PA,39.82631,-76.9883,
AMB6749,AIRQ_9129,TX,30.91322,-93.99636,
AMB6758,AIRQ_9141,CA,38.15451,-121.15516,
AMB6768,AIRQ_9159,CA,35.63597,-117.66966,
AMB6770,AIRQ_9160,IL,39.93484,-91.36255,
AMB6774,AIRQ_9165,CA,34.07398,-118.32383,
AMB6775,AIRQ_9166,CT,41.69941,-72.89672,
AMB6776,AIRQ_9168,KS,38.81072,-94.91382,
AMB6782,AIRQ_9176,KS,39.01991,-94.66381,
AMB6794,AIRQ_9193,CA,34.91434,-120.43574,
AMB6803,AIRQ_9216,CA,39.50444,-121.55014,
AMB6822,AIRQ_9277,KS,38.94307,-95.25395,
AMB6825,AIRQ_9280,MO,37.12539,-94.47539,
AMB6828,AIRQ_9299,CA,35.62757,-120.68982,
AMB6854,AIRQ_9361,MO,37.24048,-93.29848,
AMB6855,AIRQ_9362,WI,43.18676,-89.23169,
AMB6859,AIRQ_9375,OH,41.47008,-81.70315,
AMB6874,AIRQ_9409,MI,42.55776,-83.44061,
AMB6878,AIRQ_9419,OH,41.40632,-81.6958,
AMB6886,AIRQ_9438,CA,33.93598,-118.21348,
AMB6889,AIRQ_9441,OH,41.24156,-81.84066,
AMB6891,AIRQ_9443,OH,41.41138,-81.93119,
AMB6895,AIRQ_9449,MI,42.98067,-83.75922,
AMB6908,AIRQ_9480,MD,39.36305,-77.1635,
AMB6910,AIRQ_9488,MI,43.25006,-83.78128,
AMB6918,AIRQ_9503,CA,34.08344,-118.35056,
AMB6919,AIRQ_9504,MI,42.23007,-83.19401,
AMB6935,AIRQ_9530,OH,41.47909,-81.76919,
AMB6936,AIRQ_9532,MO,39.00341,-94.12908,
AMB6939,AIRQ_9537,IN,40.46886,-86.10852,
AMB6943,AIRQ_9543,OH,41.23855,-81.33999,
AMB6944,AIRQ_9544,OH,41.49941,-81.66707,
AMB6951,AIRQ_9553,CA,33.93075,-118.32272,
AMB6955,AIRQ_9559,VA,38.78861,-77.51371,
AMB6957,AIRQ_9560,MI,42.32255,-83.4569,
AMB6958,AIRQ_9561,OH,41.39511,-81.46439,
AMB6978,AIRQ_9605,MO,37.3438,-92.92791,
AMB6981,AIRQ_9612,NE,40.44575,-99.37943,
AMB7000,AIRQ_9656,VA,38.75307,-77.0827,
AMB7010,AIRQ_9674,MI,45.10796,-87.61692,
AMB7020,AIRQ_9687,VA,38.99887,-77.40687,
AMB7025,AIRQ_9693,CA,33.93891,-117.24736,
AMB7028,AIRQ_9698,MO,37.18257,-93.29244,
AMB7038,AIRQ_9708,TN,36.18346,-85.4591,
AMB7040,AIRQ_9712,WI,43.07501,-87.95664,
AMB7045,AIRQ_9717,WI,44.91287,-91.38882,
AMB7051,AIRQ_9723,MO,37.16006,-93.31718,
AMB7052,AIRQ_9724,MO,37.02511,-93.22463,
AMB7059,AIRQ_9731,VA,38.6735,-77.25467,
AMB7082,AIRQ_9767,WI,44.53004,-88.06169,
AMB7084,AIRQ_9770,CA,37.66848,-120.95895,
AMB7085,AIRQ_9772,OH,41.54437,-83.58867,
AMB7089,AIRQ_9779,CA,34.20125,-118.5914,
AMB7092,AIRQ_9781,CA,37.35269,-121.82326,
AMB7096,AIRQ_9791,WI,44.79905,-91.46601,
AMB7101,AIRQ_9801,CA,38.96195,-122.63295,
AMB7108,AIRQ_9816,CA,34.0487,-118.24051,
AMB7109,AIRQ_9818,IA,41.74329,-93.59934,
AMB7119,AIRQ_9844,MD,39.28072,-76.86216,
AMB7129,AIRQ_9856,MD,39.31521,-76.46042,
AMB7130,AIRQ_9857,CA,36.297,-119.31286,
AMB7152,AIRQ_9899,NV,36.05192,-115.17152,
AMB7160,AIRQ_9915,MD,39.17723,-76.84496,
AMB7184,AIRQ_9951,CA,38.52529,-121.46503,
AMB7192,AIRQ_9968,DE,39.68087,-75.59017,
AMB7200,AIRQ_9979,CA,37.96209,-121.27273,
AMB7202,AIRQ_9981,CA,34.0487,-118.24051,
AMB7211,AIRQ_9995,CA,34.0646,-117.20388,
AMB7212,AIRQ_9996,CA,32.7485,-117.16142,
AMB7222,AIRQ_1616,PA,40.87059,-79.9303,
AMB7514,AG_d83bda1a2594,MO,38.25995,-90.55192,
AMB7517,AG_d83bda1af4a8,ME,43.72055,-70.38696,
AMB7532,AG_d83bda1aaf3c,TN,36.01293,-84.2221,
AMB7534,AG_d83bda1b6d70,CA,37.88509,-122.2732,
AMB7539,AG_d83bda1c9654,AZ,32.37107,-111.02308,
AMB84,AIRQ_10369,CT,41.51638,-72.99059,
AN005,Falcon Field Police Station,AZ,33.4522,-111.7331,413.9184
AN009,Central Phoenix,AZ,33.4579,-112.046,337.10880000000003
AN010,South Scottsdale,AZ,33.4797,-111.9172,374.904
AN013,West Chandler Fire Station,AZ,33.299,-111.8843,360.88320000000004
AN014,Tempe,AZ,33.4124,-111.9347,356.00640000000004
AN021,Blue Point Sheriff Sub-station,AZ,33.5455,-111.6093,433.12080000000003
AN023,Durango Complex,AZ,33.4265,-112.1181,319.1256
AN071,Paso Robles - Santa Fe Ave,CA,35.6147,-120.6569,252.0696
AN087,El Rio - Rio Mesa School #2,CA,34.2653,-119.1336,40.2336
AN126,DAVIS ISLAND,FL,27.9283,-82.4547,7.010400000000001
AN127,GANDY,FL,27.8928,-82.5383,4.8768
AN129,Indian River Lagoon,FL,27.8492,-80.4554,1.8288000000000002
AN130,Sumatra,FL,30.1103,-84.9903,17.0688
AN137,Savannah East President,GA,32.0683,-81.0489,9.144
AN142,South DeKalb,GA,33.6906,-84.2731,242.0112
AN146,United Ave,GA,33.7206,-84.3578,294.132
AN148,Fort Mountain,GA,34.785,-84.6269,714.1464000000001
AN162,SAND ISLAND 2 - ANUENUE FISHERIES,HI,21.3039,-157.8711,3.048
AN164,QUINCY,IL,39.9175,-91.3358,213.0552
AN165,THOMAS,IL,40.24495,-88.18818,224.02800000000002
AN170,SCHILPRK,IL,41.965,-87.8761,198.12
AN178,DECATUR,IL,39.8669,-88.9256,202.0824
AN179,NILWOOD,IL,39.3961,-89.8094,202.0824
AN184,ROCK_IS,IL,41.5144,-90.5172,174.04080000000002
AN185,East St. Louis,IL,38.61189,-90.16061,124.0536
AN189,Flora,IN,40.54056,-86.55306,217.01760000000002
AN190,Charlestown State Park,IN,38.39383,-85.66417,180.13680000000002
AN195,Vincennes,IN,38.7408,-87.4853,142.0368
AN200,Indpls-Washington Park,IN,39.8108,-86.1147,231.95280000000002
AN204,South Bend-Shields Dr,IN,41.6967,-86.2147,228.90480000000002
AN206,Dayville,IN,37.9536,-87.29,135.9408
AN235,Vinton,LA,30.2278,-93.5797,10.972800000000001
AN241,Bayou Plaquemine,LA,30.2211,-91.3153,6.096
AN247,Chalmette Vista,LA,29.9431,-89.9761,4.8768
AN253,Cape Elizabeth,ME,43.56104,-70.20732,24.0792
AN264,Padonia,MD,39.462,-76.6316,117.04320000000001
AN266,Fair Hill,MD,39.7011,-75.86,113.99520000000001
AN270,Aldino,MD,39.5633,-76.2039,121.0056
AN271,Millington,MD,39.3052,-75.7972,22.86
AN274,PG Equestrian Center,MD,38.81207,-76.74419,10.972800000000001
AN276,TRURO,MA,41.9756,-70.0239,34.1376
AN282,WARE,MA,42.2983,-72.3344,301.1424
AN288,Worcester,MA,42.2742,-71.8758,306.0192
AN289,Uxbridge,MA,42.0997,-71.62,77.1144
AN334,ELDOSPGS,MO,37.70097,-94.03474,299.9232
AN336,LIBERTY,MO,39.30306,-94.37639,276.1488
AN342,ARNOLD,MO,38.44858,-90.39844,187.1472
AN343,Foley West,MO,39.04586,-90.84919,227.99040000000002
AN345,MTSP,MO,39.4751,-91.78899,205.1304
AN346,Farrar,MO,37.70264,-89.69864,173.12640000000002
AN347,WEST ALTON,MO,38.8725,-90.22639,128.93040000000002
AN352,Ladue,MO,38.65026,-90.35046,160.02
AN354,BLAIR STREET,MO,38.65645,-90.19855,138.9888
AN387,Concord,NH,43.21847,-71.51453,107.89920000000001
AN388,Portsmouth,NH,43.07537,-70.74802,3.048
AN392,Flemington,NJ,40.51525,-74.80676,43.891200000000005
AN394,Wash. Crossing,NJ,40.3125,-74.8729,59.1312
AN396,Elizabeth Trailer,NJ,40.64144,-74.20837,6.096
AN399,Connecticut Hill,NY,42.4006,-76.6538,524.8656
AN403,Beaufort,NC,34.8848,-76.6203,2.1336
AN406,Burdens Creek,NC,35.8894,-78.8747,92.0496
AN411,LENOIRCOLL,NC,35.23146,-77.56879,14.020800000000001
AN413,Coweeta,NC,35.0608,-83.4306,695.8584000000001
AN420,Oxford,OH,39.5327,-84.7286,259.08000000000004
AN434,Canton - Malone College,OH,40.82805,-81.37833,359.96880000000004
AN445,Laurel Hill,PA,39.9878,-79.2514,616.0008
AN448,E Providence,RI,41.8403,-71.3617,-2.1336
AN450,Speedwell,TN,36.47,-83.83,363.93120000000005
AN454,Killeen C1047,TX,31.088,-97.67973,249.936
AN484,Dallas North C63,TX,32.91921,-96.8085,195.9864
AN485,Dallas Redbird Airport C402,TX,32.6767,-96.8717,206.9592
AN490,Odessa Gonzales C1014,TX,31.87025,-102.33476,890.0160000000001
AN496,Chamizal C41,TX,31.7656,-106.455,1124.1024
AN502,Ascarate Park Southeast C37,TX,31.7467,-106.4028,1121.9688
AN508,Galveston Airport C1034,TX,29.2631,-94.8564,3.048
AN514,Northwest Harris Co. C26/C110/C154,TX,30.0394,-95.6739,52.1208
AN528,Houston Park Place C416,TX,29.68639,-95.29472,14.9352
AN536,Houston East C1,TX,29.7681,-95.2206,10.972800000000001
AN546,Mission C43,TX,26.22623,-98.29107,42.062400000000004
AN551,Beaumont C2/C112,TX,30.0394,-94.0747,9.144
AN557,Hamshire C64,TX,29.86395,-94.3178,7.9248
AN561,Nederland C1035,TX,29.9786,-94.0111,7.9248
AN563,Kaufman C71,TX,32.565,-96.3175,136.8552
AN569,Conroe Relocated C78,TX,30.3503,-95.425,77.1144
AN573,Corpus Christi West C4,TX,27.76534,-97.43425,14.020800000000001
AN576,Corpus Christi Huisache C98,TX,27.8042,-97.4314,9.144
AN588,SETRPC Mauriceville 42 C642,TX,30.18,-93.8731,14.020800000000001
AN591,Rockwall Heath C69,TX,32.9361,-96.4592,173.12640000000002
AN593,Tyler Airport Relocated C82,TX,32.34401,-95.41575,167.94480000000001
AN594,Eagle Mountain Lake C75,TX,32.9881,-97.4764,242.9256
AN596,Keller C17,TX,32.9225,-97.28209,256.03200000000004
AN597,Grapevine Fairway C70,TX,32.98426,-97.06371,178.00320000000002
AN602,Austin Northwest C3,TX,30.3542,-97.76,252.984
AN608,Victoria C87,TX,28.8358,-97.0056,32.004000000000005
AN625,North Bend-North Bend Way (SO),WA,47.4902,-121.7727,138.9888
AN639,Darrington-Fir St,WA,48.2468,-121.6031,171.90720000000002
AN649,NEWPORT,WI,45.2378,-86.9936,196.9008
AN657,MILWAUKEE 16TH ST,WI,43.0178,-87.9333,195.072
AN671,SHEBOYGAN,WI,43.665,-87.7161,175.86960000000002
AN672,Perkinstown,WI,45.2066,-90.5969,458.11440000000005
AN677,Centennial,WY,41.3642,-106.2399,3176.9304
AN682,Boulder,WY,42.7186,-109.7531,2155.8504000000003
AN684,Pinedale Gaseous,WY,42.8698,-109.8708,2189.9880000000003
AN742,Yukon,OK,35.4794,-97.7508,420.9288
AN746,Choctaw,OK,35.4778,-97.3022,371.856
AN752,Lynn Lane,OK,36.1336,-95.7636,199.0344
AN758,South Carroll,MD,39.4442,-77.0417,224.02800000000002
AN775,Moxa Arch,WY,41.7506,-109.7897,1971.1416000000002
AN790,STILWELL CASTNET & NCORE,OK,35.7506,-94.6697,303.8856
AN814,Hoxeyville,MI,44.1809,-85.739,292.9128
AN816,Sycamore,OH,39.2787,-84.36612,260.9088
AN820,"Iowa City, Hoover School",IA,41.6582,-91.50347,225.85680000000002
AN824,"Clinton, Rainbow Park",IA,41.875,-90.1775,181.96560000000002
AN826,Scott County Park,IA,41.6992,-90.5219,227.99040000000002
AN831,"Waverly, Airport",IA,42.7431,-92.5131,299.0088
AN839,Big Piney,WY,42.48667,-110.09917,2080.8696
AN844,Santa Cruz AMS,CA,36.98332,-121.98822,28.041600000000003
AN851,Troost,MO,39.10465,-94.57055,288.9504
AN856,BROADWAY (South),MO,38.5425,-90.26361,138.9888
AN861,St. Joseph,MO,39.74167,-94.85833,250.8504
AN862,San Marcos Staples Rd C1675,TX,29.86228,-97.92886,178.91760000000002
AN863,GC_MAD,IL,38.7045,-90.1397,130.1496
AN871,Parklane,SC,34.0939,-80.9622,104.8512
AN875,Greenville-ESC,SC,34.8439,-82.4146,313.0296
AN876,Chesterfield,SC,34.6153,-80.1989,132.8928
AN910,KNIGHT_P,IL,38.0889,-88.625,146.9136
AUROE,Aurora East,CO,39.63853,-104.56907,1800.4536
AV056,WB4E-13 Maryville,TN,35.75767,-83.94867,296.561256
BCFI1,BEARSKIN CREEK,ID,44.38556,-115.5505,2175.3576000000003
BDWP1,BALDWIN,PA,40.38333,-79.95639,340.15680000000003
BOKP1,BRADDOCK,PA,40.395,-79.86583,229.51440000000002
CHATP,Chatfield Park,CO,39.534488,-105.070358,1676.0952
CQ008,Edison,CA,35.34583,-118.85056,171.90720000000002
CQ011,Jackson-Clinton Road,CA,38.34278,-120.76472,377.0376
CQ017,Roseville-N Sunrise Blvd,CA,38.74611,-121.26472,49.0728
CQ018,Sacramento - 1309 T Street,CA,38.56806,-121.49361,4.8768
CQ019,San Andreas-Gold Strike Road,CA,38.20194,-120.68944,324.9168
CQ021,Shafter,CA,35.50361,-119.27278,125.8824
CQ026,Sonora - Barretta Street,CA,37.96889,-120.38667,570.8904
CQ036,Clovis-N Villa Avenue,CA,36.81944,-119.71667,85.95360000000001
CQ045,Riverside-Rubidoux,CA,34.00056,-117.41528,249.936
CQ048,Lake Elsinore-W Flint Street,CA,33.67639,-117.33083,402.336
