station_id,station_name,state_id,lat,lon,elevation_m
A4013,Wampanoag Laboratory - Martha's Vineyard,MA,41.3306,-70.7859,2.1336
A4014,SPRINGFIELDSP,MA,42.12025,-72.58499,59.1312
A4015,Chelmsford,MA,42.6267,-71.3622,46.9392
A4016,Brockton,MA,42.06512,-71.01269,28.041600000000003
A4017,Worcester,MA,42.2639,-71.7947,148.1328
A4019,WARREN,MI,42.5467,-83.0061,188.976
A4020,NMH48217,MI,42.26167,-83.15789,178.91760000000002
A4021,DET POLICE 4TH,MI,42.31216,-83.09194,180.13680000000002
A4022,MILITARY PARK,MI,42.31208,-83.10347,181.05120000000002
A4023,East Bethel,MN,45.4008,-93.2011,278.892
A4024,Detroit Lakes,MN,46.8511,-95.8467,416.9664
A4025,Red Lake Nation,MN,47.87816,-95.02917,366.0648
A4026,Fond du Lac,MN,46.71369,-92.51172,387.096
A4027,Leech Lake Nation: Cass Lake,MN,47.38443,-94.60166,406.908
A4028,Brainerd,MN,46.3944,-94.1433,366.0648
A4029,Apple Valley,MN,44.7383,-93.2372,295.0464
A4030,Stanton,MN,44.4719,-93.0133,277.9776
A4031,Minneapolis-Phillips,MN,44.9536,-93.2581,260.9088
A4032,Ely,MN,47.9464,-91.4953,520.9032
A4033,Marshall,MN,44.4572,-95.835,358.14000000000004
A4034,Mille Lacs,MN,46.2056,-93.7589,381.9144
A4035,Rochester,MN,43.9947,-92.4497,313.0296
A4036,St. Paul-Harding H.S.,MN,44.9594,-93.0356,274.0152
A4037,Virginia,MN,47.5212,-92.5393,440.13120000000004
A4038,Duluth-WDSE,MN,46.8183,-92.0892,349.91040000000004
A4039,West Duluth,MN,46.74389,-92.16695,199.0344
A4040,Shakopee,MN,44.7894,-93.5125,245.9736
A4041,St. Cloud,MN,45.55,-94.1333,313.0296
A4042,Marine on St. Croix,MN,45.168,-92.7651,231.03840000000002
A4043,St. Michael,MN,45.2108,-93.6686,287.1216
A4044,CLEVELAND,MS,33.75083,-90.73417,42.062400000000004
A4045,HERNANDO,MS,34.82056,-89.98778,113.08080000000001
A4046,Hattiesburg,MS,31.32278,-89.2875,52.1208
A4047,GPORT YC,MS,30.39,-89.0497,13.1064
A4048,Hinds CC,MS,32.34691,-90.22593,106.0704
A4050,TUPELOAP,MS,34.2633,-88.7597,103.9368
A4051,FGRLAKES,MO,39.07803,-92.31632,228.90480000000002
A4052,Watkins Mill State Park,MO,39.40742,-94.26514,303.8856
A4053,Orchard Farm,MO,38.8994,-90.44917,135.0264
A4054,Davey,NE,40.98497,-96.67143,385.8768
A4055,2912 Coffey,NE,41.13332,-95.95608,327.9648
A4056,Fallon,NV,39.47247,-118.78362,1213.104
A4058,Ranchos,NV,38.89761,-119.7321,1489.8624
A4059,Fernley,NV,39.60274,-119.24785,1274.064
A4060,Incline,NV,39.25044,-119.95674,1971.1416000000002
A4061,Lemmon Valley,NV,39.64529,-119.84005,1502.0544
A4062,CC_Armory,NV,39.1448,-119.76641,1428.9024000000002
A4063,Brigantine,NJ,39.46487,-74.44874,3.9624
A4064,Leonia,NJ,40.87044,-73.992,3.048
A4065,Ancora State Hosptial,NJ,39.68425,-74.86149,35.052
A4066,Millville,NJ,39.42227,-75.0252,21.945600000000002
A4067,Clarksboro,NJ,39.80034,-75.21212,14.9352
A4068,Jersey City FH,NJ,40.72545,-74.05229,3.9624
A4069,Rutgers University,NJ,40.46218,-74.42944,20.1168
A4070,Monmouth University,NJ,40.27765,-74.0051,13.1064
A4071,Colliers Mills,NJ,40.06485,-74.44406,43.891200000000005
A4073,Rahway PM,NJ,40.60394,-74.27618,7.010400000000001
A4074,Jefferson,NM,35.1441,-106.6044,1558.1376
A4075,South Valley,NM,35.0186,-106.6519,1512.1128
A4076,Tramway,NM,35.185,-106.5077,1805.94
A4077,North Valley,NM,35.1878,-106.6039,1539.8496
A4078,Solano Drive,NM,32.3169,-106.7669,1209.1416000000002
A4079,Las Cruces ED,NM,32.31033,-106.75121,1229.8680000000002
A4080,Albany,NY,42.6425,-73.7547,7.010400000000001
A4081,Loudonville,NY,42.6769,-73.7556,99.06
A4082,Bronx - IS52,NY,40.8161,-73.9022,17.9832
A4083,Bronx - IS74,NY,40.8147,-73.8867,25.908
A4084,Pfizer Lab,NY,40.868,-73.8782,32.9184
A4085,Millbrook,NY,41.7856,-73.6947,174.95520000000002
A4086,Amherst,NY,42.9925,-78.7764,181.96560000000002
A4087,Buffalo,NY,42.8781,-78.8094,182.88
A4090,Whiteface Mtn,NY,44.3647,-73.9017,1420.9776000000002
A4091,Piseco Lake,NY,43.4556,-74.515,523.9512
A4093,Perch River,NY,44.0878,-75.9744,103.9368
A4094,Bklyn - PS 314,NY,40.64182,-74.01871,27.127200000000002
A4095,Rochester,NY,43.1461,-77.5481,138.0744
A4097,Manhattan/IS143,NY,40.8492,-73.9319,57.912000000000006
A4099,CCNY,NY,40.8197,-73.9481,39.9288
A4100,Middleport,NY,43.2189,-78.4792,148.1328
A4101,Utica,NY,43.0994,-75.225,138.0744
A4102,E Syracuse,NY,43.0528,-76.0597,127.1016
A4103,Newburgh,NY,41.4994,-74.0097,38.1
A4105,Fulton,NY,43.28428,-76.46318,125.8824
A4106,Mt Ninham,NY,41.4561,-73.7103,198.12
A4107,Maspeth,NY,40.7269,-73.8933,32.004000000000005
A4108,Queens,NY,40.7375,-73.8244,21.945600000000002
A4110,Fresh Kills,NY,40.5802,-74.1994,-0.9144000000000001
A4111,Rockland Cty,NY,41.18208,-74.02819,143.8656
A4112,Stillwater,NY,43.0122,-73.6492,121.0056
A4113,Pinnacle State Park,NY,42.0972,-77.2103,495.9096
A4114,Babylon,NY,40.7356,-73.4061,24.0792
A4115,Riverhead,NY,40.9617,-72.715,31.0896
A4116,Holtsville,NY,40.8278,-73.0575,45.110400000000006
A4117,Williamson,NY,43.2303,-77.1728,138.0744
A4118,White Plains,NY,41.0522,-73.7642,64.00800000000001
A4119,Taylorsville Liledoun,NC,35.9138,-81.191,352.95840000000004
A4120,BNTCR,NC,35.5,-82.6,633.984
A4121,BDED,NC,35.6062,-82.5844,665.988
A4122,LENOIR,NC,35.9359,-81.5306,369.1128
A4123,HICKORY,NC,35.72889,-81.36556,352.04400000000004
A4125,Honeycutt,NC,35.0022,-78.99194,60.0456
A4126,LWATTOWR,NC,35.8145,-80.2627,238.9632
A4127,Durham Armory,NC,36.03296,-78.90404,104.8512
A4128,LEGGETT,NC,35.98828,-77.5843,21.031200000000002
A4129,HATTIEAVEN,NC,36.1106,-80.2267,274.9296
A4130,Clemmons Middle,NC,36.0261,-80.3419,244.1448
A4131,BUTNER,NC,36.14111,-78.76806,117.04320000000001
A4132,WNVLELSC,NC,35.50722,-82.96363,794.9184
A4133,FRYPAN,NC,35.37917,-82.7925,1406.0424
A4134,PURCHASE,NC,35.58714,-83.07416,1496.8728
A4135,JOHNSTON,NC,35.59095,-78.4622,81.9912
A4136,CROUSE,NC,35.43856,-81.27675,270.9672
A4137,JAMESVIL,NC,35.81066,-76.90625,14.020800000000001
A4138,University Meadows,NC,35.31416,-80.71347,213.0552
A4139,Spruce Pine,NC,35.91249,-82.06208,803.148
A4140,CASTLE H,NC,34.36417,-77.83861,9.144
A4141,Northampton,NC,36.51171,-77.65539,59.1312
A4142,BUSHYFRK,NC,36.30697,-79.09197,205.1304
A4143,PITTAGCT,NC,35.64128,-77.36013,10.972800000000001
A4144,BETHANY,NC,36.30889,-79.85917,274.0152
A4145,MONROEMS,NC,34.97389,-80.54083,182.88
A4146,Triple Oak - Near Road,NC,35.8652,-78.8197,100.8888
A4149,Lima,OH,40.771,-84.0539,267.9192
A4150,Conneaut,OH,41.9597,-80.57281,191.1096
A4151,Middletown,OH,39.52948,-84.39336,196.9008
A4152,Hamilton,OH,39.38467,-84.54054,202.9968
A4153,Springfield,OH,40.00103,-83.80456,287.1216
A4154,Mud Run,OH,39.85567,-83.99773,253.8984
A4155,Springfield PM,OH,39.92882,-83.80949,284.988
A4156,Wilmington,OH,39.43004,-83.7885,323.088
A4157,6th District,OH,41.55523,-81.57526,192.024
A4158,Berea BOE,OH,41.36189,-81.86461,244.1448
A4160,Delaware,OH,40.35669,-83.06397,282.8544
A4161,New Albany,OH,40.0845,-82.81552,309.0672
A4162,Notre Dame,OH,41.51505,-81.24991,398.9832
A4163,Xenia,OH,39.66575,-83.94285,284.0736
A4164,Steubenville,OH,40.36645,-80.61569,219.15120000000002
A4165,Centerburg WTP,OH,40.27886,-82.67956,359.05440000000004
A4166,Eastlake,OH,41.67301,-81.42246,188.0616
A4167,Painesville - JFS,OH,41.72681,-81.24216,203.9112
A4168,Wilgus,OH,38.62901,-82.45886,187.1472
A4169,Ironton - ODOT,OH,38.50811,-82.6593,167.94480000000001
A4171,Ohio DES,OH,39.95448,-82.75888,309.9816
A4172,Elyria - Sheffield,OH,41.42088,-82.09573,203.9112
A4173,Waterville,OH,41.49417,-83.71894,188.976
A4174,Cooley Canal,OH,41.669,-83.28717,173.12640000000002
A4175,London,OH,39.78819,-83.47606,327.9648
A4178,Miami East,OH,40.08455,-84.11412,301.1424
A4179,Eastwood,OH,39.78563,-84.13437,230.12400000000002
A4180,Dayton - Sinclair,OH,39.75824,-84.19738,225.85680000000002
A4181,Lake Rockwell,OH,41.18247,-81.33049,321.8688
A4182,Canton,OH,40.80072,-81.373,320.9544
A4183,Brewster,OH,40.71278,-81.59833,296.8752
A4184,Alliance,OH,40.9314,-81.12352,334.06080000000003
A4185,East High School,OH,41.06353,-81.46896,313.944
A4187,Trumbull County Sanitary Eng.,OH,41.24054,-80.66276,353.87280000000004
A4188,Kinsman,OH,41.45465,-80.58841,296.8752
A4189,Youngstown - Laird Ave.,OH,41.23172,-80.80116,278.892
A4190,Marietta,OH,39.43209,-81.4604,244.1448
A4191,Bowling Green,OH,41.37769,-83.6111,203.9112
A4192,Healdton,OK,34.2569,-97.4742,291.084
A4193,Moore,OK,35.32,-97.4883,373.9896
A4194,Seiling,OK,36.1589,-98.9353,537.972
A4196,Ponca City,OK,36.69719,-97.08128,310.896
A4197,McAlester,OK,34.90608,-95.79413,270.9672
A4198,Baker City - Forest Service,OR,44.78822,-117.8446,1042.1112
A4202,Bend - Pump Station,OR,44.06392,-121.31255,1096.0608
A4204,John Day Dayton St,OR,44.418,-118.9513,939.0888
A4205,Shady Cove - Shady Cove School,OR,42.62323,-122.81016,434.03520000000003
A4206,Ashland Fire Dept,OR,42.1941,-122.7086,600.1512
A4208,Madras - Westside School,OR,44.6306,-121.1316,690.9816000000001
A4209,Cave Junction Forest Service,OR,42.1617,-123.64835,415.1376
A4210,Eugene - Highway 99,OR,44.06722,-123.14135,123.1392
A4211,Eugene - Amazon Park,OR,44.0263,-123.08377,134.112
A4212,Springfield City Hall,OR,44.04668,-123.01774,142.0368
A4213,Oakridge - Willamette Activity Center,OR,43.74436,-122.48051,344.11920000000003
A4214,Cottage Grove City Shops,OR,43.7995,-123.0535,195.9864
A4215,Albany - Calapooia School,OR,44.61569,-123.09146,71.0184
A4217,Lyons,OR,44.77874,-122.61705,202.0824
A4218,Silverton,OR,45.015,-122.79038,68.8848
A4219,Salem - State Hospital,OR,44.94311,-123.00593,61.8744
A4220,Cove - City Hall,OR,45.30088,-117.8129,872.9472000000001
A4221,Enterprise - US Forest Service,OR,45.42635,-117.29607,1163.1168
A4222,Beaverton - Highland Park School,OR,45.4702,-122.8159,81.0768
A4223,Arendtsville,PA,39.9233,-77.3081,256.94640000000004
A4227,Harrison Township,PA,40.61386,-79.72957,301.1424
A4244,Erie,PA,42.1428,-80.0372,200.8632
A4251,Lancaster DW,PA,40.0439,-76.1125,117.04320000000001
A4260,LABP,PA,40.0917,-75.0978,79.8576
A4261,NEA,PA,40.0767,-75.0108,31.0896
A4262,RIT,PA,39.92252,-75.18678,10.972800000000001
A4263,FAB,PA,39.9603,-75.1424,10.972800000000001
A4265,Charleroi,PA,40.1469,-79.9033,230.12400000000002
A4271,Jackson,SC,33.3422,-81.7886,106.9848
A4274,Pee Dee,SC,34.2856,-79.7447,38.1
A4275,Trenton,SC,33.7397,-81.8536,193.8528
A4276,Williams Middle School,SC,34.2143,-79.7673,43.891200000000005
A4277,Coastal Carolina,SC,33.8005,-78.9941,7.010400000000001
A4281,Congaree Bluff,SC,33.8147,-80.7811,41.148
A4282,North Spartanburg FS,SC,34.9886,-82.0756,269.1384
A4283,TK Gregg,SC,34.9556,-81.9248,234.08640000000003
A4284,York Landfill,SC,34.977,-81.207,214.88400000000001
A4285,Research Farm,SD,44.3486,-96.8073,502.92
A4286,Watertown,SD,44.89965,-97.1288,523.9512
A4287,WIND CAVE,SD,43.55761,-103.48366,1285.9512
A4288,Pierre,SD,44.37379,-100.28727,520.9032
A4289,Badlands,SD,43.74694,-101.94111,740.0544
A4290,Black Hawk,SD,44.15564,-103.31577,1071.9816
A4292,Credit Union,SD,44.0874,-103.27378,1026.8712
A4293,Freels,TN,35.965,-84.2231,245.9736
A4294,MARYVILL,TN,35.7683,-83.9422,323.088
A4295,EAST HEALTH CENTER,TN,36.2047,-86.7444,163.068
A4296,LOCKLAND,TN,36.1767,-86.7386,153.924
A4297,PERCY PRIEST DAM,TN,36.1506,-86.6211,162.1536
A4298,DYERTEOM,TN,36.0528,-89.3819,99.9744
A4299,Soddy Daisy,TN,35.14,-85.1697,202.9968
A4300,Riverside,TN,35.0508,-85.2931,214.88400000000001
A4301,Eastside,TN,35.1028,-85.1622,269.1384
A4302,NMARKET,TN,36.1144,-83.6014,312.1152
A4303,EASTKNOX,TN,36.085,-83.7644,305.1048
A4304,AIR LAB,TN,35.9803,-83.9306,278.892
A4305,SPRINGHILL,TN,36.0183,-83.8761,313.944
A4306,LOUDONMS,TN,35.7197,-84.3417,252.984
A4307,ATHENS,TN,35.4511,-84.5992,301.1424
A4308,Columbia,TN,35.65188,-87.0096,219.15120000000002
A4309,Cookeville,TN,36.1857,-85.4921,348.99600000000004
A4310,Harriman,TN,35.9386,-84.5439,242.9256
A4311,FRAYSER,TN,35.2175,-90.0194,85.95360000000001
A4312,SHELBY FARMS,TN,35.15159,-89.85022,86.86800000000001
A4313,ORGILL,TN,35.3772,-89.8319,116.12880000000001
A4314,Kingsport,TN,36.5408,-82.5217,391.9728
A4315,BVILLE,TN,36.5408,-82.4258,484.9368
A4316,KSPORT,TN,36.5819,-82.4858,424.8912
A4317,HVILLE,TN,36.2975,-86.6525,141.1224
A4318,FVIEW,TN,35.9514,-87.1375,284.988
A4319,CEDARS,TN,36.0603,-86.2861,216.10320000000002
A4320,Houston North Wayside C405,TX,29.8281,-95.2842,17.9832
A4321,Lang C408,TX,29.8342,-95.4892,28.041600000000003
A4323,Haws Athletic Center C310,TX,32.7592,-97.3414,167.03040000000001
A4324,Laredo C313,TX,27.5994,-99.5333,145.0848
A4325,Albemarle HS,VA,38.0766,-78.504,173.12640000000002
A4326,AURORA HILLS,VA,38.8594,-77.0589,21.031200000000002
A4327,SHIRLEY PLANTATION,VA,37.3419,-77.2608,4.8768
A4328,BEACH ROAD,VA,37.3589,-77.5936,85.03920000000001
A4329,FRANCONIA,VA,38.7717,-77.1089,64.92240000000001
A4330,SUMERDUCK,VA,38.475,-77.7678,96.9264
A4331,BUTLER MANUF. CO NEAR REST,VA,39.2828,-78.0814,188.0616
A4332,HANOVER,VA,37.6061,-77.2189,47.8536
A4333,ASHBURN,VA,39.0244,-77.49,86.86800000000001
A4334,Shenandoah NP,VA,38.5231,-78.4347,1070.1528
A4335,JAMES S. LONG PARK,VA,38.8553,-77.6356,113.99520000000001
A4336,EAST VINTON ELEMENTARY SCHOOL,VA,37.2856,-79.8842,339.85200000000003
A4337,Rockingham,VA,38.4772,-78.8167,384.9624
A4338,WIDEWATER,VA,38.4831,-77.3703,49.0728
A4339,RURAL RETREAT,VA,36.8931,-81.255,751.9416
A4340,HAMPTON,VA,37.10368,-76.38695,3.9624
A4342,HOLLAND,VA,36.6675,-76.7314,25.908
A4343,Ritzville-Alder St,WA,47.128,-118.3819,549.8592
A4344,Clarkston-13th St,WA,46.4256,-117.0598,231.03840000000002
A4345,Chelan-Woodin Ave,WA,47.83861,-120.02306,334.97520000000003
A4346,Leavenworth-Evans St,WA,47.5988,-120.6647,362.10240000000005
A4347,Port Angeles-E 5th St,WA,48.115,-123.43643,29.8704
A4348,Yacolt-Yacolt Rd,WA,45.8639,-122.41089,221.89440000000002
A4349,Vancouver-NE 84th Ave,WA,45.64336,-122.58737,64.92240000000001
A4350,Dayton-W Main,WA,46.318,-117.985,484.9368
A4351,Longview-30th Ave,WA,46.1394,-122.9619,3.9624
A4352,Mesa-Pepoit Way (temp SO),WA,46.5754,-119.0021,223.11360000000002
A4353,Moses Lake-Balsam St,WA,47.1303,-119.2726,323.088
A4354,Quincy 3rd,WA,47.24126,-119.84595,395.9352
A4355,Taholah-Quinault Tribe,WA,47.3398,-124.2918,14.020800000000001
A4356,Aberdeen-Division St,WA,46.9772,-123.8317,4.8768
A4357,Oak Harbor-SW 6th (US),WA,48.2944,-122.66,15.8496
A4358,Port Townsend-San Juan,WA,48.1291,-122.7789,9.144
A4359,Seattle-South Park,WA,47.5309,-122.3208,3.9624
A4360,Bremerton-Spruce Ave,WA,47.59268,-122.6274,78.0288
A4361,Ellensburg-Ruby St,WA,46.9936,-120.545,466.95360000000005
A4362,Chehalis-Market Blvd,WA,46.66409,-122.96732,64.92240000000001
A4363,Shelton-W Franklin,WA,47.21355,-123.10081,3.9624
A4364,Twisp-Glover St,WA,48.3645,-120.1211,491.0328
A4366,Mt Rainier- Jackson  Visitor Ctr,WA,46.7841,-121.7403,1634.0328000000002
A4367,Anacortes-202 Ave (SO-AQS),WA,48.52059,-122.61428,3.048
A4368,Mt Vernon-2nd Ave,WA,48.4102,-122.3376,6.096
A4369,Anacortes-Bartholomew Rd (US),WA,48.4654,-122.56,21.945600000000002
A4370,Spokane-Monroe St.,WA,47.6997,-117.4263,623.9256
A4371,Colbert-Greenbluff,WA,47.80823,-117.34327,579.12
A4372,Spokane-E Broadway Ave,WA,47.66396,-117.25765,613.8672
A4375,Walla Walla-12th St,WA,46.0588,-118.3514,274.9296
A4376,Pullman-Dexter Ave,WA,46.7245,-117.1801,769.9248
A4377,Lacrosse-Hill St,WA,46.8153,-117.8739,463.90560000000005
A4378,Rosalia-Josephine St,WA,47.2313,-117.3685,690.0672000000001
A4379,Sunnyside-S 16th,WA,46.32033,-119.9981,224.94240000000002
A4380,Yakima-4th Ave,WA,46.59495,-120.51228,323.088
A4381,GREEN BAY E HIGH,WI,44.5167,-87.9939,180.13680000000002
A4387,APPLETON AAL,WI,44.3069,-88.3956,244.1448
A4394,Cut Bank,MT,48.60741,-112.36384,1167.9936
A4395,Wampanoag Laboratory-Martha's Vineyard,MA,41.3306,-70.7889,10.0584
A4396,Catawba Indian Nation,SC,34.91263,-80.87428,156.972
A4398,San Antonio,FL,28.3322,-82.3056,31.0896
A4399,Holiday,FL,28.1953,-82.7578,6.096
A4400,Boulder Reservoir,CO,40.07001,-105.22023,1583.1312
A4401,Boulder - CU - 2102 Athens St.,CO,40.0128,-105.2667,1622.1456
A4402,Denver - NJH - 14th Ave. & Albion St.,CO,39.7386,-104.9394,1623.0600000000002
A4403,La Casa NCORE - 4545 Navajo St.,CO,39.7794,-105.00523,1602.9432000000002
A4404,I25 Denver,CO,39.73214,-105.01531,1588.008
A4405,Globeville,CO,39.78562,-104.98847,1588.9224000000002
A4406,Colorado Springs - USAF Academy,CO,38.9583,-104.8167,1971.1416000000002
A4407,Manitou Springs,CO,38.8531,-104.90129,1951.9392
A4408,Colorado College,CO,38.848,-104.8286,1837.0296
A4409,Rifle Particulate,CO,39.5318,-107.7823,1631.8992
A4410,Rifle Ozone,CO,39.5418,-107.7841,1645.92
A4411,Golden - NREL - 2054 Quaker St.,CO,39.7419,-105.1786,1823.9232000000002
A4412,Fort Collins - West - Laporte Ave. & Overland Tr.,CO,40.59254,-105.1411,1570.0248000000001
A4413,Fort Collins - CSU - 708 S. Mason St.,CO,40.5764,-105.0794,1528.8768
A4414,Palisade Ozone,CO,39.1306,-108.3139,1531.9248
A4415,Cortez Ozone,CO,37.34997,-108.58737,1893.1128
A4416,Bondville,IL,40.0519,-88.3724,213.0552
A4417,Osceola National Forest,FL,30.1972,-82.445,53.949600000000004
A4418,Melbourne,FL,28.0542,-80.6283,10.0584
A4419,Freedom 7 Elementary School,FL,28.3108,-80.6156,3.9624
A4420,Crystal River Preserve,FL,28.95837,-82.64309,9.144
A4421,Laurel Oaks Elementary,FL,26.2992,-81.72,14.9352
A4422,Lake City,FL,30.1783,-82.6192,39.0144
A4423,Pensacola NAS,FL,30.3681,-87.2708,3.9624
A4424,Flagler County,FL,29.48908,-81.27683,13.1064
A4425,White Springs Plant,FL,30.426029,-82.795356,3.048
A4426,Archbold Biomedical Research Center,FL,27.1889,-81.3403,56.997600000000006
A4427,Bonifay,FL,30.8475,-85.6044,34.1376
A4428,Clermont,FL,28.525,-81.7231,29.8704
A4429,Cape Coral Fire Station,FL,26.5475,-81.9797,3.048
A4431,Tallahassee Community College,FL,30.4397,-84.3483,32.004000000000005
A4432,Port Manatee,FL,27.6331,-82.5458,3.048
A4433,G. T. Bray Park,FL,27.4808,-82.6186,13.1064
A4434,5511 39TH STREET EAST,FL,27.4494,-82.5219,11.8872
A4435,YMCA - Marion County,FL,29.1708,-82.1008,39.0144
A4436,County Sheriff Impound,FL,29.1928,-82.1733,27.127200000000002
A4437,Stuart,FL,27.17246,-80.24069,10.0584
A4441,Winter Park,FL,28.5997,-81.3628,32.9184
A4442,Osceola Co. Fire Station - Four Corners,FL,28.3478,-81.6367,35.052
A4443,Belle Glade,FL,26.72417,-80.66306,6.096
A4444,Lantana Preserve,FL,26.59381,-80.05892,10.0584
A4445,St. Petersburg College,FL,27.9711,-82.7361,11.8872
A4446,Sikes Elementary School,FL,27.94,-82.0003,42.976800000000004
A4448,Savannahs,FL,27.38908,-80.31104,7.9248
A4449,Woodlawn,FL,30.3942,-87.0081,14.020800000000001
A4450,Lido Park; McKinley Dr.,FL,27.3072,-82.5703,4.8768
A4451,Jackson Road,FL,27.0892,-82.3625,6.096
A4452,Seminole Community College (AG COMP),FL,28.7456,-81.31,20.1168
A4453,Blind Services; 1185-A Dunn Ave,FL,29.2069,-81.0531,13.1064
A4454,St. Marks Wildlife Refuge,FL,30.0842,-84.1617,3.048
A4457,MIDAIR,KY,36.6081,-83.7369,348.99600000000004
A4459,FIVCO,KY,38.4592,-82.6339,206.0448
A4460,SHEPVILL,KY,37.9856,-85.7131,134.112
A4461,NKU,KY,39.0217,-84.4744,245.9736
A4462,GRAYSON,KY,38.2383,-82.9883,206.9592
A4465,NEWTWN,KY,38.065,-84.5,299.9232
A4466,WORTH2002,KY,38.5483,-82.7317,170.07840000000002
A4467,LEWISPOR,KY,37.9389,-86.8969,120.0912
A4469,NICHVILL,KY,37.8933,-84.5892,287.1216
A4470,SMITHLD,KY,37.1556,-88.3931,104.8512
A4472,BUCKNER,KY,38.3986,-85.4433,227.07600000000002
A4473,HAZ2,KY,37.2831,-83.2203,409.956
A4474,PIKE2001,KY,37.4828,-82.5353,205.1304
A4475,SOMERST,KY,37.0978,-84.6117,301.1424
A4476,FRANKLN,KY,36.7086,-86.5664,220.98000000000002
A4477,Smiths Grove,KY,37.04926,-86.21487,192.024
A4478,Bklyn - PS274,NY,40.6944,-73.9286,17.9832
A4479,The Dalles - Cherry Heights,OR,45.60242,-121.20339,57.912000000000006
A4480,Reading Airport,PA,40.3833,-75.9686,91.1352
A4481,MARTINSBURG,WV,39.4656,-77.9583,145.9992
A4482,GREENBRIER COUNTY,WV,37.9081,-80.6328,743.1024
A4483,CHARLESTON,WV,38.34626,-81.62116,184.0992
A4484,MORGANTOWN,WV,39.6489,-79.9211,373.0752
A4485,WHEELING,WV,40.1147,-80.7008,205.1304
A4486,VIENNA,WV,39.325,-81.5522,193.8528
A4493,A Street,AK,64.84593,-147.69328,135.9408
A4494,King Greenleaf Rec Center,DC,38.87516,-77.01282,6.096
A4495,Jeffersonville - Bates-Bowyer Av,IN,38.28819,-85.74134,138.9888
A4496,Eugene - Wilkes Dr.,OR,44.1158,-123.12107,117.9576
A4497,HUNTINGTON,WV,38.41024,-82.43244,173.12640000000002
A4499,Lake Forest Park-Town Center,WA,47.755,-122.2806,17.0688
A4500,Bellevue-SE 12th,WA,47.60086,-122.1484,92.964
A4501,Bellingham Pacifc,WA,48.76004,-122.45646,22.86
A4502,KS Hawaii,HI,19.61192,-155.05504,188.0616
A4503,Preston PM25 BAM,ID,42.08222,-111.86417,1434.084
A4504,Kingery Near-road #1,IL,41.5786,-87.55739,185.0136
A4505,Rockford,IL,42.267,-89.08917,230.12400000000002
A4506,ChelmsfordNR,MA,42.61211,-71.30752,45.110400000000006
A4507,Flax Pond,NY,40.96102,-73.13913,6.096
A4508,Loretto,TN,35.11687,-87.41973,274.9296
A4509,Jackson,TN,35.70534,-88.81959,135.0264
A4510,Clarksville,TN,36.61141,-87.38467,150.876
A4511,Mobile-Pomeroy,WA,46.47444,-117.61476,548.9448
A4512,Auburn M St SE,WA,47.2875,-122.2144,35.9664
A4516,Havre,MT,48.55102,-109.67748,758.0376
A4518,Floyd Dryden,AK,58.38889,-134.56556,17.9832
A4519,Delta,CO,38.73921,-108.07312,1516.9896
A4521,Jacobs,CA,40.77694,-124.1775,32.004000000000005
A4523,Columbus - Rocky Ford Rd,IN,39.23746,-85.89133,195.072
A4524,Bloomington - Binford,IN,39.15937,-86.50475,253.8984
A4525,Elkhart-Prairie St.,IN,41.65694,-85.96833,234.08640000000003
A4526,Lewiston,ME,44.08936,-70.21413,50.9016
A4527,Madawaska PSB,ME,47.3553,-68.3211,177.08880000000002
A4528,Presque Isle Riverside,ME,46.6823,-68.0162,134.112
A4530,Rumford,ME,44.5514,-70.5463,138.0744
A4531,Bangor MSS,ME,44.8174,-68.77276,46.0248
A4534,Lucerne Valley,CA,34.4101,-116.90687,979.932
A4536,Oakland,CA,37.74306,-122.16991,10.972800000000001
A4537,Oakland West,CA,37.8148,-122.2824,3.9624
A4538,Laney College,CA,37.79362,-122.26338,0.0
A4539,Berkeley Aquatic Park,CA,37.86477,-122.30274,0.0
A4540,Hayward,CA,37.6547,-122.0317,281.94
A4541,San Rafael,CA,37.9722,-122.5189,3.9624
A4542,San Francisco,CA,37.7658,-122.3978,7.9248
A4543,Redwood City,CA,37.4828,-122.2022,3.9624
A4544,San Jose - Jackson St.,CA,37.3483,-121.8947,18.8976
A4545,San Jose - Knox Ave,CA,37.3382,-121.84989,29.8704
A4546,Los Gatos,CA,37.2267,-121.9786,110.94720000000001
A4547,Cave Camp - Timpanogos Cave,UT,40.44194,-111.71341,1702.9176
A4548,San Diego - Sherman Elementary School,CA,32.710177,-117.142665,35.052
A4550,Longmont,CO,40.16459,-105.10086,1520.952
A4551,Greeley Hospital,CO,40.4147,-104.7061,1442.9232000000002
A4552,Rosenstiel,FL,25.7325,-80.1622,3.048
A4553,Perdue,FL,25.5864,-80.3269,9.144
A4554,Grand Portage,MN,47.9721,-89.6908,230.12400000000002
A4555,Dunkirk,NY,42.4992,-79.32,173.12640000000002
A4558,Crescent City,CA,41.75613,-124.20347,14.020800000000001
A4559,Chiloquin,OR,42.54108,-121.92164,1306.9824
A4560,Raymone-4th St,WA,46.68822,-123.73176,4.2672
A4574,Valdosta,GA,30.8486,-83.2933,57.302400000000006
A4575,Monroe,LA,32.5097,-92.0461,22.555200000000003
A4578,Dixie,LA,32.6833,-93.8617,52.1208
A4579,Nursery Rd,ID,47.71539,-116.82725,685.1904000000001
A4580,James Town Mobile,WY,41.55643,-109.53044,1859.5848
A4585,North Holywood,CA,34.18198,-118.36304,199.644
